Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,close_short,close_long,RSI,EMA12,EMA26,MACD,Signal_line,Label,Predictions,Buy_Signal,Sell_Signal,Buy_Price,Sell_Price,Profit,First_Buy_Flag,Cumulative_Profit,Final_Balance
2020-12-24,159.69500732421875,160.10000610351562,158.4499969482422,158.63450622558594,29038000,0.0,0.0,159.72310485839844,158.912850189209,51.593906695187535,159.21274913039534,158.75667584436096,0.4560732860343819,0.32678565914671215,1,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2020-12-28,159.6999969482422,165.1999969482422,158.63450622558594,164.197998046875,113736000,0.0,0.0,160.54620361328125,159.13440017700196,64.85937905014256,159.97971050216142,159.15973674825088,0.8199737539105456,0.42542327809947883,1,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2020-12-29,165.4969940185547,167.53250122070312,164.06100463867188,166.10000610351562,97458000,0.0,0.0,161.70440368652345,159.51930084228516,66.34808450781918,160.9212944408313,159.6738307745668,1.2474636662645082,0.5898313557324848,1,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2020-12-30,167.0500030517578,167.10499572753906,164.12350463867188,164.29249572753906,64186000,0.0,0.0,162.4977020263672,159.6837257385254,72.38992925259322,161.43994079263248,160.01595410441658,1.423986688215905,0.7566624222291689,1,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2020-12-31,163.75,164.14599609375,162.05999755859375,162.84649658203125,59144000,0.0,0.0,163.21430053710938,159.81722564697264,67.996565662276,161.65633399100153,160.22562391757322,1.4307100734283154,0.8914719524689982,1,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2021-01-04,163.5,163.60000610351562,157.2010040283203,159.3314971923828,88228000,0.0,0.0,163.35369873046875,159.81697540283204,57.20500878140197,161.29866679121403,160.15939230829986,1.1392744829141748,0.9410324585580336,1,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2021-01-05,158.30050659179688,161.16900634765625,158.2530059814453,160.92550659179688,53110000,0.0,0.0,162.69920043945314,159.95680084228516,56.429722468620604,161.24125752976525,160.21614151448483,1.0251160152804175,0.9578491699025105,1,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2021-01-06,157.32400512695312,159.87550354003906,156.55799865722656,156.91900634765625,87896000,0.0,0.0,160.86300048828124,159.90775146484376,47.57149485230412,160.57629580944078,159.97190927990493,0.6043865295358444,0.8871566418291773,1,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2021-01-07,157.85000610351562,160.427001953125,157.75,158.10800170898438,70290000,0.0,0.0,159.6261016845703,159.86992645263672,42.0959704178962,160.19655825552442,159.83384205242933,0.3627162030950899,0.7822685540823598,0,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2021-01-08,159.0,159.53199768066406,157.11000061035156,159.13499450683594,70754000,0.0,0.0,158.88380126953126,160.06617584228516,44.80879474148441,160.03324075572618,159.78207556757056,0.2511651881556247,0.6760478808970128,0,1.0,0,0,,,0.0,0,13916.620223999023,73483.82814788818
2021-01-11,157.40049743652344,157.81900024414062,155.5,155.7104949951172,73668000,0.0,0.0,158.15960083007812,160.09797592163085,42.024792606307706,159.3682029464017,159.48047700664807,-0.11227406024636366,0.5183834926683376,0,0.0,0,1,,155.7104949951172,-1084.6736145019531,0,12831.94660949707,73483.82814788818
2021-01-12,156.0,157.10699462890625,154.3000030517578,156.04150390625,70292000,0.0,0.0,157.18280029296875,160.10900115966797,42.24499789539766,158.85640309407069,159.22573825847044,-0.36933516439975733,0.34083976125471865,0,0.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-13,156.4219970703125,159.49749755859375,156.10400390625,158.29449462890625,66424000,0.0,0.0,157.45789794921876,160.13130111694335,46.58575627689797,158.76995563789154,159.1567572488731,-0.3868016109815642,0.1953114868074621,0,0.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-14,158.37600708007812,158.89999389648438,156.0294952392578,156.37350463867188,61418000,0.0,0.0,157.11099853515626,160.03717651367188,45.27916625747574,158.4012708687808,158.9505903888582,-0.5493195200773755,0.04638528543049458,0,0.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-15,156.1510009765625,157.12750244140625,154.7584991455078,155.21249389648438,84880000,0.0,0.0,156.32649841308594,159.69540100097657,44.50561700305313,157.9106897961198,158.67369435238606,-0.7630045562662531,-0.11549268290885495,0,0.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-19,155.35000610351562,157.25,154.8000030517578,156.03799438476562,66102000,0.0,0.0,156.39199829101562,159.40710067749023,34.54721246824339,157.62258280975763,158.4784573177475,-0.8558745079898813,-0.26356904792506025,0,0.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-20,159.09950256347656,163.99000549316406,158.75,163.16900634765625,106196000,0.0,0.0,157.81749877929687,159.56142578125,45.367036558940605,158.4758787386651,158.82590539403705,-0.35002665537194844,-0.28086056941443793,0,1.0,1,0,163.16900634765625,,0.0,1,12831.94660949707,73483.82814788818
2021-01-21,164.64999389648438,167.42750549316406,164.47850036621094,165.34950256347656,98722000,0.0,0.0,159.22850036621094,159.8134506225586,51.6513149112268,159.53335932709763,159.30913481399554,0.22422451310208658,-0.17984355291113305,0,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-22,165.2154998779297,166.0955047607422,164.1580047607422,164.6114959716797,56438000,0.0,0.0,160.8760986328125,160.02772521972656,52.819756996432616,160.3146111185718,159.70190230715733,0.6127088114144783,-0.021333080046010783,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-25,166.4250030517578,168.1945037841797,162.15750122070312,164.6999969482422,74996000,0.0,0.0,162.77359924316406,160.29954986572267,59.631145970319544,160.989285861598,160.07213153983028,0.9171543217677254,0.16636440031673647,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-26,164.8179931640625,166.89999389648438,164.14349365234375,166.30650329589844,59104000,0.0,0.0,164.82730102539062,160.6831497192383,59.64923897619546,161.80731931302884,160.5339368550946,1.2733824579342468,0.3877680118402385,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-27,167.07449340820312,167.3260040283203,160.35400390625,161.62899780273438,93204000,0.0,0.0,164.51929931640626,160.55469970703126,58.24751137702024,161.779885234522,160.6150524808457,1.1648327536763077,0.5431809602074523,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-28,161.7519989013672,165.08399963378906,161.4344940185547,161.88099670410156,62984000,0.0,0.0,163.82559814453126,160.34374923706054,56.830923543669876,161.79544084522655,160.7088261270128,1.0866147182137524,0.6518677118087124,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-01-29,161.5,161.84950256347656,159.2274932861328,160.30999755859375,85872000,0.0,0.0,162.96529846191407,160.14462432861328,52.08622202137995,161.5669111088215,160.67928327009287,0.8876278387286334,0.6990197371926966,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-01,162.1179962158203,167.51300048828125,161.75149536132812,167.1439971923828,83204000,0.0,0.0,163.4540985107422,160.35949935913087,68.1078740225983,162.4249243524463,161.15815096804027,1.2667733844060365,0.8125704666353647,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-02,169.0,171.38699340820312,168.05650329589844,169.0,141972000,0.0,0.0,163.9927978515625,160.84292449951172,69.57741725481662,163.43647445206994,161.73902867411135,1.6974457779585919,0.9895455289000101,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-03,171.25050354003906,171.6999969482422,165.43099975585938,165.62649536132812,141776000,0.0,0.0,164.79229736328125,161.07797393798828,60.71427615812114,163.77340074580198,162.02698916946073,1.746411576341245,1.140918738388257,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-04,166.5,167.35000610351562,163.8874969482422,166.5500030517578,73414000,0.0,0.0,165.7260986328125,161.55952377319335,65.3174926539186,164.20057033133364,162.36202723481608,1.8385430965175544,1.2804436100141166,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-05,165.9499969482422,168.85000610351562,165.135498046875,167.6074981689453,72416000,0.0,0.0,167.18559875488282,162.0344985961914,68.71506989821802,164.72471307558158,162.75058063734417,1.9741324382374046,1.4191813756587743,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-08,167.9250030517578,168.25,165.1999969482422,166.14700317382812,65148000,0.0,0.0,166.98619995117187,162.385099029541,64.97629577519552,164.94352693685028,163.00216749189855,1.941359444951729,1.5236169895173652,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-09,165.62449645996094,166.89999389648438,164.89199829101562,165.25,44070000,0.0,0.0,166.23619995117187,162.86207427978516,53.78142173471821,164.9906766388733,163.16867360360976,1.822003035263549,1.583294198666602,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-10,165.6999969482422,165.8975067138672,162.6999969482422,164.32899475097656,63032000,0.0,0.0,165.97669982910156,163.27644882202148,48.05665908081834,164.88887942535072,163.25462331822953,1.634256107121189,1.5934865803575196,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-11,164.60000610351562,164.60000610351562,162.4029998779297,163.10650634765625,46028000,0.0,0.0,165.28800048828126,163.51704940795898,47.18598983508692,164.6146681826285,163.24365169077967,1.3710164918488204,1.54899256265578,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-12,162.5,164.0124969482422,161.66549682617188,163.885498046875,46706000,0.0,0.0,164.5436004638672,163.89264907836915,48.51539506861629,164.50248816174334,163.29119586530524,1.2112922964381028,1.4814525094122446,1,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-16,162.70249938964844,165.4149932861328,162.67950439453125,163.44749450683594,51494000,0.0,0.0,164.00369873046876,164.3043991088867,44.55696467290892,164.34018144560375,163.30277354245567,1.037407903148079,1.3926435881594115,0,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-17,163.17999267578125,166.04550170898438,162.97500610351562,165.4320068359375,65950000,0.0,0.0,164.04010009765625,164.77409973144532,58.06747528944432,164.50815458257816,163.46049452715803,1.047660055420124,1.323646881611554,0,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-18,164.12100219726562,166.89999389648438,163.69700622558594,166.4114990234375,60548000,0.0,0.0,164.45660095214845,164.93622436523438,59.32298015336975,164.80097680424882,163.67908745280837,1.1218893514404442,1.2832953755773322,0,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-19,166.4114990234375,166.6750030517578,162.28750610351562,162.4949951171875,86104000,0.0,0.0,164.33429870605468,164.79349899291992,54.10050879801337,164.44621039085476,163.59137690942904,0.8548334814257146,1.1976029967470088,0,1.0,0,0,,,0.0,0,12831.94660949707,73483.82814788818
2021-02-22,160.406494140625,161.61599731445312,158.61300659179688,159.03700256347656,70314000,0.0,0.0,163.364599609375,164.51477432250977,32.57834008601637,163.6140245712581,163.2540158467659,0.3600087244922179,1.0300841422960507,0,0.0,0,1,,159.03700256347656,-1590.8214569091797,0,11241.12515258789,73483.82814788818
2021-02-23,156.35150146484375,160.2364959716797,154.67999267578125,159.72500610351562,93544000,0.0,0.0,162.62010192871094,164.26602478027343,29.01490043361781,163.01571403775927,162.99260771763625,0.02310632012301994,0.8286885778614446,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-02-24,158.33749389648438,158.56149291992188,156.2689971923828,157.97650146484375,60226000,0.0,0.0,161.12900085449218,163.8495246887207,31.31778289203031,162.24045056500304,162.62104429150347,-0.3805937265004218,0.5868321169890713,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-02-25,156.83700561523438,158.91299438476562,152.38800048828125,152.85800170898438,90676000,0.0,0.0,158.41830139160157,163.4109748840332,22.24855833493639,160.79699689484633,161.8978559520576,-1.1008590572112666,0.24929388214900375,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-02-26,154.75999450683594,156.1219940185547,151.8350067138672,154.64649963378906,85518000,0.0,0.0,156.84860229492188,163.04925003051758,24.48621722513448,159.85076654699137,161.36071844700066,-1.5099519000092982,-0.10255527428265668,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-01,156.39450073242188,157.47799682617188,154.89950561523438,157.3070068359375,54582000,0.0,0.0,156.50260314941406,162.89910049438475,33.383469343034704,159.45941889913692,161.06044351284783,-1.601024613710905,-0.4022491421683064,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-02,157.17349243164062,158.17599487304688,154.3560028076172,154.72650146484375,51916000,0.0,0.0,155.50290222167968,162.27822570800782,31.39640524215737,158.7312777553995,160.59126262040309,-1.8599848650035824,-0.6937962867353616,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-03,154.0590057373047,155.38900756835938,149.75,150.25,79774000,0.0,0.0,153.95760192871094,161.34072570800782,27.89033456803672,157.42646579303036,159.8252431670399,-2.3987773740095406,-1.0347925041901975,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-04,150.60000610351562,152.906494140625,147.27149963378906,148.8784942626953,109632000,0.0,0.0,153.1617004394531,160.50332565307616,27.76040645554906,156.11139324990188,159.0143728778292,-2.902979627927323,-1.4084299289376228,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-05,150.25,150.4499969482422,144.0500030517578,150.0229949951172,107772000,0.0,0.0,152.23699951171875,159.67697525024414,28.576522139808077,155.1747165953196,158.3483448865172,-3.1736282911975877,-1.7614696013896158,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-08,150.75,153.22950744628906,147.5655059814453,147.59750366210938,83700000,0.0,0.0,150.29509887695312,158.67647552490234,26.922654808353258,154.00899152867188,157.5519862773018,-3.5429947486299227,-2.1177746308376775,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-09,150.89950561523438,154.54800415039062,150.25750732421875,153.1425018310547,80600000,0.0,0.0,149.97829895019532,158.02625045776367,33.78757629594918,153.87568542134616,157.22535779980203,-3.349672378455864,-2.364154180361315,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-10,154.92250061035156,155.822998046875,151.50250244140625,152.8820037841797,60250000,0.0,0.0,150.50469970703125,157.40785064697266,31.806640941598232,153.72281132332054,156.90362787271889,-3.180816549398344,-2.5274866541687206,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-11,155.20050048828125,156.58900451660156,154.14649963378906,155.67950439453125,55528000,0.0,0.0,151.86490173339843,156.9753761291504,40.550710018963734,154.02384102658374,156.8129520595198,-2.789111032936063,-2.579811529922189,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-12,153.75,154.94900512695312,152.27499389648438,154.47450256347656,48438000,0.0,0.0,152.7552032470703,156.5437759399414,43.25283892181898,154.0931735707211,156.6397335783314,-2.54656000761031,-2.5731612254598133,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-15,153.72850036621094,154.11199951171875,151.60450744628906,154.08399963378906,58272000,0.0,0.0,154.05250244140626,156.0537010192871,41.58385728055569,154.09176219580846,156.45041995280974,-2.358657757001282,-2.530260531768107,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-16,155.24850463867188,156.44549560546875,153.79299926757812,154.59300231933594,50776000,0.0,0.0,154.3426025390625,155.6109764099121,44.758086821425415,154.16887606096654,156.3128334614413,-2.1439574004747612,-2.4529999055094382,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-17,153.66099548339844,158.65249633789062,153.51100158691406,156.7864990234375,62372000,0.0,0.0,155.12350158691407,155.1787010192871,56.692839287422586,154.57158728596207,156.34791979936693,-1.776332513404867,-2.317666427088524,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-18,155.0500030517578,155.8314971923828,151.25,151.39950561523438,72992000,0.0,0.0,154.2675018310547,154.42810134887696,45.07239899685765,154.08357472123473,155.9813706005423,-1.89779587930758,-2.2336923175323355,0,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-19,151.4615020751953,153.864501953125,150.8314971923828,153.7480010986328,92508000,0.0,0.0,154.12220153808593,153.99075164794922,44.54725549814449,154.0319480100652,155.8159358226231,-1.783987812557882,-2.143751416537445,1,0.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-22,153.3925018310547,156.32899475097656,153.00250244140625,155.5435028076172,58044000,0.0,0.0,154.41410217285156,153.81607666015626,51.28257704492984,154.26449490199627,155.79575559928932,-1.5312606972930496,-2.021253272688566,1,1.0,1,0,155.5435028076172,,0.0,1,11241.12515258789,73483.82814788818
2021-03-23,156.35000610351562,159.10000610351562,156.04249572753906,156.875,76346000,0.0,0.0,154.87050170898436,153.67357635498047,61.539806826457436,154.66611107091992,155.8756996289716,-1.2095885580516779,-1.8589203297611887,1,1.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-24,157.552001953125,158.0155029296875,154.25750732421875,154.35350036621094,59180000,0.0,0.0,154.38390197753907,153.49242630004883,59.169334592676186,154.6180171163493,155.76294412802636,-1.144927011677055,-1.7161216661443621,1,1.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-25,153.64950561523438,155.48899841308594,151.85699462890625,152.31300354003906,71270000,0.0,0.0,154.5666015625,153.46517639160157,53.72347287941821,154.2633996430708,155.50739297336062,-1.2439933302898112,-1.621695998973452,1,1.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-26,152.2030029296875,152.83299255371094,149.8000030517578,152.60150146484375,66258000,0.0,0.0,154.3373016357422,153.3629264831543,58.74397279076985,154.00772300026665,155.2921417505075,-1.2844187502408602,-1.5542405492269338,1,1.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-29,152.77200317382812,154.5625,151.42250061035156,153.7864990234375,54920000,0.0,0.0,153.98590087890625,153.1869010925293,51.32761123088953,153.97368854229293,155.18061265961344,-1.2069241173205114,-1.4847772628456495,1,1.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-30,153.50050354003906,153.64999389648438,151.6999969482422,152.76449584960938,46752000,0.0,0.0,153.16380004882814,153.08880081176758,49.76512963465626,153.7876588972647,155.00164104405758,-1.2139821467928869,-1.430618239635097,1,1.0,0,0,,,0.0,0,11241.12515258789,73483.82814788818
2021-03-31,153.2030029296875,155.9665069580078,153.125,154.70399475097656,61878000,0.0,0.0,153.23389892578126,153.3115005493164,47.98093716148144,153.9286336439896,154.97959317049603,-1.050959526506432,-1.3546864970093642,0,0.0,0,1,,154.70399475097656,-329.9266662597656,0,10911.198486328125,73483.82814788818
2021-04-01,155.89700317382812,158.1219940185547,155.77749633789062,158.0500030517578,58806000,0.0,0.0,154.381298828125,153.77007598876952,56.797919115658964,154.56269047595393,155.2070309394784,-0.6443404635244576,-1.2126172903123829,1,1.0,1,0,158.0500030517578,,0.0,1,10911.198486328125,73483.82814788818
2021-04-05,158.64999389648438,161.79800415039062,158.06199645996094,161.3365020751953,66698000,0.0,0.0,156.1282989501953,154.33575134277345,62.42101301945863,155.60481533737567,155.66106583842037,-0.056250501044701195,-0.9813439324588465,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-06,161.1875,162.36549377441406,160.8520050048828,161.1909942626953,50756000,0.0,0.0,157.60919799804688,155.01542587280272,61.44253303046149,156.46422747973253,156.07069016614443,0.39353731358809796,-0.7063676832494576,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-07,161.69000244140625,165.1804962158203,161.1824951171875,163.96949768066406,66924000,0.0,0.0,159.8501983642578,155.5567756652832,62.20933942038804,157.618884433722,156.65578701907182,0.9630974146501785,-0.3724746636695304,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-08,165.5449981689453,166.22500610351562,164.60000610351562,164.96499633789062,56242000,0.0,0.0,161.90239868164062,156.16092529296876,77.10441303263525,158.74905549590179,157.27128400565098,1.4777714902508023,-0.0024254328854638684,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-09,165.23500061035156,168.61000061035156,164.44500732421875,168.61000061035156,86830000,0.0,0.0,164.01439819335937,156.80745010375978,78.23219364465783,160.26612397504792,158.11118893933252,2.154935035715397,0.4290466608347083,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-12,167.760498046875,169.7519989013672,167.5574951171875,168.96949768066406,65636000,0.0,0.0,165.54099731445314,157.53219985961914,76.97606912654886,161.60510454514272,158.91550810535708,2.689596439785646,0.8811566166248959,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-13,170.04249572753906,171.60000610351562,169.781494140625,170.0,66316000,0.0,0.0,167.30279846191405,158.3279998779297,76.69417517307642,162.89662692281308,159.73658157903432,3.160045343778762,1.3369343620556693,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-14,170.20199584960938,170.2064971923828,166.3000030517578,166.64999389648438,62904000,0.0,0.0,167.83889770507812,158.93084945678712,74.19376919543544,163.4740679956856,160.24868619514174,3.2253818005438575,1.714623849753307,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-15,168.5500030517578,169.85000610351562,167.60000610351562,168.95449829101562,64672000,0.0,0.0,168.6367980957031,159.53924942016602,82.40604443831685,164.31721111804407,160.89356116520648,3.423649952837593,2.0564290703701644,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-16,169.0,170.33999633789062,167.7794952392578,169.9720001220703,63720000,0.0,0.0,168.90919799804686,160.4678741455078,82.89177833393913,165.18717865712503,161.56603812497417,3.6211405321508607,2.3693713627263038,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-19,169.51649475097656,171.79649353027344,168.00799560546875,168.60049438476562,54508000,0.0,0.0,168.83539733886718,161.21049880981445,77.8541901928921,165.71230415368512,162.0871089590328,3.6251951946523207,2.6205361291115072,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-20,168.67999267578125,169.14950561523438,165.8000030517578,166.7344970703125,52460000,0.0,0.0,168.1822967529297,161.77004852294922,75.4592202210397,165.86956460239702,162.4313599302387,3.438204672158321,2.78406983772087,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-21,165.8000030517578,168.14300537109375,165.1905059814453,168.1009979248047,44224000,0.0,0.0,168.47249755859374,162.33134841918945,74.935756741282,166.2128620366136,162.85133311502136,3.3615289215922246,2.899561654495141,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-22,168.58399963378906,168.64349365234375,165.07249450683594,165.45199584960938,51612000,0.0,0.0,167.7719970703125,162.8862731933594,64.14427895221473,166.0958057001514,163.04397479906493,3.0518309010864755,2.930015503813408,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-23,165.9550018310547,168.75,165.4250030517578,167.04400634765625,63856000,0.0,0.0,167.1863983154297,163.62282333374023,61.6615131749188,166.24168272284444,163.3402734322939,2.901409290550532,2.924294261160833,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-26,167.39999389648438,171.42250061035156,166.5469970703125,170.4499969482422,97614000,0.0,0.0,167.556298828125,164.51524810791017,66.69370094077073,166.88911568059794,163.86691961866046,3.0221960619374784,2.943874621316162,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-27,172.17349243164062,173.0,169.90049743652344,170.8715057373047,76542000,0.0,0.0,168.38370056152343,165.3694984436035,63.59999951893531,167.50179107393743,164.38577784967114,3.1160132242662826,2.9783023419061863,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-28,171.74000549316406,174.49400329589844,171.25,172.9250030517578,92638000,0.0,0.0,169.34850158691407,166.37752380371094,65.05693248629723,168.3361313782175,165.0183130498257,3.3178183283917804,3.046205539203305,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-29,175.2550048828125,175.72250366210938,171.75,173.5655059814453,153648000,0.0,0.0,170.97120361328126,167.3205993652344,60.5757933375537,169.14065054794486,165.6514384521679,3.4892120957769635,3.134806850518037,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-04-30,176.25599670410156,177.6999969482422,173.125,173.37100219726562,140186000,0.0,0.0,172.23660278320312,168.08664932250977,59.460094096873995,169.7914738786096,166.2232579888418,3.5682158897677994,3.22148865836799,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-05-03,174.2364959716797,174.33250427246094,168.63499450683594,169.32449340820312,117510000,0.0,0.0,172.01150207519532,168.48604888916014,48.71476714263152,169.7196307293163,166.45297913101672,3.2666515982995747,3.230521246354307,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-05-04,167.8094940185547,168.3990020751953,163.60650634765625,165.593505859375,108788000,0.0,0.0,170.95590209960938,168.70617446899413,48.01862840711895,169.08484228778687,166.38931444422843,2.6955278435584376,3.1235225657951333,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-05-05,166.9429931640625,167.73500061035156,163.21800231933594,163.52699279785156,74226000,0.0,0.0,169.07630004882813,168.6840492248535,39.72939899874512,168.2297885201045,166.17729061857088,2.052497901533627,2.909317632942832,1,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-05-06,163.5,165.72000122070312,162.36000061035156,165.31849670410156,88954000,0.0,0.0,167.42689819335936,168.70172424316405,41.44467535032362,167.78189747148866,166.1136762545361,1.6682212169525599,2.661098349744778,0,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-05-07,165.95449829101562,166.54449462890625,164.45350646972656,164.58050537109375,94206000,0.0,0.0,165.668798828125,168.50024948120117,42.433109647444844,167.28937560988945,166.0001080409478,1.2892675689416535,2.386732193584153,0,1.0,0,0,,,0.0,0,10911.198486328125,73483.82814788818
2021-05-10,164.11599731445312,164.14999389648438,159.5,159.52450561523438,116772000,0.0,0.0,163.70880126953125,168.0279998779297,37.88359777505854,166.09478022609636,165.52043378719125,0.5743464389051098,2.0242550426483445,0,0.0,0,1,,159.52450561523438,567.6834869384766,0,11478.881973266602,73483.82814788818
2021-05-11,156.81399536132812,161.89999389648438,156.36849975585938,161.19549560546875,92396000,0.0,0.0,162.82919921875,167.58777465820313,38.512850477371614,165.3410441306152,165.20006799595254,0.14097613466265102,1.647599261051206,0,0.0,0,0,,,0.0,0,11478.881973266602,73483.82814788818
2021-05-12,159.25,160.39700317382812,156.65499877929688,157.5970001220703,98728000,0.0,0.0,161.64320068359376,167.13512496948243,37.33351377286764,164.1496527446852,164.63687778307238,-0.4872250383871801,1.2206344011635288,0,0.0,0,0,,,0.0,0,11478.881973266602,73483.82814788818
2021-05-13,159.27349853515625,160.19200134277344,156.64999389648438,158.07350158691406,67018000,0.0,0.0,160.19420166015624,166.59107513427733,34.994887616904606,163.21486025887424,164.15070176854212,-0.9358415096678812,0.7893392189972469,0,0.0,0,0,,,0.0,0,11478.881973266602,73483.82814788818
2021-05-14,159.2779998779297,161.4429931640625,159.14999389648438,161.14500427246094,66500000,0.0,0.0,159.5071014404297,166.14972534179688,34.25924396297873,162.8964208763491,163.92805750957314,-1.031636633224025,0.42514404855299254,0,0.0,0,0,,,0.0,0,11478.881973266602,73483.82814788818
